gene	term	evidence
morgue	GO:0046668	NAS
morgue	GO:0031146	ISM
morgue	GO:0006511	IBA
moz	GO:0007283	IMP
mr	GO:0051726	TAS
mr	GO:0050804	IMP
mr	GO:0045886	IMP
mr	GO:0031145	ISS
mre11	GO:0051276	IMP
mre11	GO:0000723	IMP
mre11	GO:0051276	IMP
mre11	GO:0000723	IMP
mre11	GO:0007095	IMP
mre11	GO:0000723	IMP
mre11	GO:0016233	IDA
mre11	GO:0097552	IBA
mre11	GO:0042138	IBA
mre11	GO:0007062	IBA
mre11	GO:0000723	IBA
mre11	GO:0007095	IBA
mre11	GO:0000724	IBA
mre11	GO:0006303	IBA
mre11	GO:0031573	IBA
mri	GO:0050975	IMP
mrj	GO:0006457	ISS
mrj	GO:0006457	ISS
mrn	GO:0006367	ISS
mrn	GO:0006367	ISS
mrn	GO:0006289	IMP
mrn	GO:0001111	ISS
mrn	GO:0006289	IDA
mrn	GO:0010224	IMP
mrn	GO:0001113	ISS
mrn	GO:0006289	IDA
mrn	GO:0006366	IDA
mrn	GO:0006289	IBA
mrn	GO:0070816	IBA
ms(2)34Fe	GO:0048515	IMP
ms(2)35Bi	GO:0007283	IMP
ms(2)35Bj	GO:0007283	IMP
ms(2)35Ci	GO:0048515	IMP
ms(2)35Dj	GO:0007283	IMP
ms(2)35Eb	GO:0007283	IMP
ms(2)Fra-1	GO:0007283	IMP
ms(2)Fra-1	GO:0051276	IMP
ms(2)Fra-15	GO:0007283	IMP
ms(2)Fra-15	GO:0051276	IMP
ms(2)Fra-38	GO:0051276	IMP
ms(2)Fra-38	GO:0007283	IMP
ms(2)Fra-39	GO:0007283	IMP
ms(2)Fra-39	GO:0051276	IMP
ms(2)Fra-4	GO:0007283	IMP
ms(2)Fra-4	GO:0051276	IMP
ms(3)76Ba	GO:0007283	IMP
ms(3)76Cc	GO:0048515	IMP
ms(3)K81	GO:0016233	IMP
ms(3)Z1190	GO:0051276	IMP
ms(3)Z1190	GO:0007283	IMP
ms(3)Z2203	GO:0007283	IMP
ms(3)Z2203	GO:0051276	IMP
ms(3)Z3-5231	GO:0051276	IMP
ms(3)Z3-5231	GO:0007283	IMP
ms(3)Z3741	GO:0051276	IMP
ms(3)Z3741	GO:0007283	IMP
ms(3)Z5802	GO:0051276	IMP
ms(3)Z5802	GO:0007283	IMP
msb1l	GO:0008150	ND
msd1	GO:0007020	IDA
msd5	GO:0090307	IMP
msi	GO:0022416	IMP
msi	GO:0001752	IMP
msi	GO:0010629	IMP
msi	GO:0017148	IMP
msi	GO:0006417	TAS
msi	GO:0017148	TAS
msi	GO:0001709	TAS
msi	GO:0042078	IMP
msi	GO:0019827	IMP
msi	GO:0071456	IMP
msk	GO:0006606	IDA
msk	GO:0006606	IMP
msk	GO:0007476	IMP
msk	GO:0035311	IMP
msk	GO:0007474	IMP
msk	GO:0008586	IMP
msk	GO:0043524	IMP
msk	GO:0016318	IMP
msk	GO:0008283	IMP
msk	GO:0045465	IMP
msk	GO:0042052	IMP
msk	GO:0042675	IMP
msk	GO:0048749	IGI
msk	GO:0048749	IMP
msk	GO:0006606	IMP
msk	GO:0030576	IMP
msk	GO:0016203	IMP
msk	GO:0016203	IGI
msk	GO:0016203	IGI
msk	GO:0006606	IBA
msl-1	GO:0007549	IMP
msl-1	GO:0009047	NAS
msl-1	GO:0009047	NAS
msl-1	GO:0016457	TAS
msl-1	GO:0031936	IMP
msl-1	GO:0043984	IBA
msl-2	GO:0007549	IMP
msl-2	GO:0009047	NAS
msl-2	GO:0009047	NAS
msl-2	GO:0016457	TAS
msl-2	GO:0051865	IDA
msl-2	GO:0016567	IDA
msl-2	GO:0000209	IDA
msl-2	GO:0043984	IBA
msl-2	GO:0016567	IBA
msl-3	GO:0007549	IMP
msl-3	GO:0009047	NAS
msl-3	GO:0009047	NAS
msl-3	GO:0007549	TAS
msl-3	GO:0009047	TAS
msl-3	GO:0035206	IMP
msl-3	GO:0031936	IMP
msl-3	GO:0016573	IBA
msl-3	GO:0043984	IBA
msl-3	GO:0043968	IBA
msl-3	GO:0006342	IBA
msl-3	GO:0043967	IBA
msl-3	GO:0016575	IBA
msn	GO:0008594	IMP
msn	GO:0006468	ISS
msn	GO:0008360	IMP
msn	GO:0048477	NAS
msn	GO:0006468	ISS
msn	GO:0007254	ISS
msn	GO:0007391	IMP
msn	GO:0007254	IGI
msn	GO:0007254	IGI
msn	GO:0007254	IMP
msn	GO:0000185	NAS
msn	GO:0007391	IGI
msn	GO:0007391	IGI
msn	GO:0007254	NAS
msn	GO:0007391	TAS
msn	GO:0006468	NAS
msn	GO:0046580	IGI
msn	GO:0046580	IGI
msn	GO:0007391	TAS
msn	GO:0001736	NAS
msn	GO:0001748	IMP
msn	GO:0007097	IMP
msn	GO:0007391	IMP
msn	GO:0046529	IMP
msn	GO:0016476	IMP
msn	GO:0007391	IMP
msn	GO:0009611	IEP
msn	GO:0007411	IMP
msn	GO:0000165	IBA
msn	GO:0023014	IBA
msn	GO:0032147	IBA
msn	GO:0048812	IBA
msn	GO:0031098	IBA
msopa	GO:0006952	ISS
msopa	GO:0032504	HEP
msopa	GO:0032504	HEP
mspo	GO:1901739	IMP
msps	GO:0007017	ISS
msps	GO:0007143	IMP
msps	GO:0007344	IMP
msps	GO:0007143	TAS
msps	GO:0000278	TAS
msps	GO:0031122	IMP
msps	GO:0045450	IMP
msps	GO:0016325	IMP
msps	GO:0031122	IMP
msps	GO:0000022	IMP
msps	GO:0090063	IDA
msps	GO:0000278	HMP
msps	GO:0031122	IMP
msps	GO:0048477	IMP
msps	GO:0007029	IMP
msps	GO:0007411	IMP
msps	GO:0000132	IMP
msps	GO:0045196	IMP
msps	GO:0051298	IBA
msps	GO:0030951	IBA
msps	GO:0007051	IBA
msps	GO:0046785	IBA
mst	GO:0000070	IMP
mst	GO:0090307	IMP
mst	GO:0000002	IBA
mst	GO:0048311	IBA
mst	GO:0000070	IBA
mst	GO:0090307	IBA
mt:ATPase6	GO:1902600	NAS
mt:ATPase6	GO:0040011	IMP
mt:ATPase6	GO:0070050	IMP
mt:ATPase6	GO:0008340	IMP
mt:ATPase6	GO:0046716	IMP
mt:ATPase6	GO:0042776	IC
mt:ATPase6	GO:0015986	ISS
mt:ATPase8	GO:0015986	IEA
mt:CoI	GO:0006123	IMP
mt:CoI	GO:0006123	IMP
mt:CoI	GO:0006123	IBA
mt:CoI	GO:0015990	IBA
mt:CoI	GO:0009060	IBA
mt:CoII	GO:0042773	IBA
mt:CoIII	GO:0009060	IBA
mt:CoIII	GO:0006123	IBA
mt:Cyt-b	GO:0006122	IEA
mt:Cyt-b	GO:0007283	IMP
mt:ND1	GO:0009060	IBA
mt:ND2	GO:0006120	IEA
mt:ND3	GO:0055114	IEA
mt:ND4	GO:0006120	IEA
mt:ND4	GO:0009060	IBA
mt:ND4	GO:0015990	IBA
mt:ND4L	GO:0042773	IEA
mt:ND5	GO:0042773	IEA
mt:ND6	GO:0055114	IEA
mt:lrRNA	GO:0007279	TAS
mt:lrRNA	GO:0007279	TAS
mt:lrRNA	GO:0007279	TAS
mt:srRNA	GO:0007279	TAS
mtDNA-helicase	GO:0000002	IMP
mtDNA-helicase	GO:0051260	IDA
mtDNA-helicase	GO:0000002	IMP
mtDNA-helicase	GO:0006264	ISS
mtRNApol	GO:0006351	ISS
mtRNApol	GO:0006390	IBA
mtSSB	GO:0006264	IDA
mtSSB	GO:0000002	IMP
mtSSB	GO:0000002	IDA
mtSSB	GO:0051096	IBA
mtSSB	GO:0006264	IBA
mtTFB1	GO:0006417	IMP
mtTFB1	GO:0006390	ISS
mtTFB1	GO:0031167	IBA
mtTFB2	GO:0006391	IEA
mtTFB2	GO:0006355	IEA
mtTFB2	GO:0006390	IMP
mtTFB2	GO:0006390	ISS
mtTFB2	GO:0006390	IBA
mtTFB2	GO:0031167	IBA
mtd	GO:0002218	IMP
mtd	GO:0050829	IMP
mtd	GO:2000648	IMP
mtg	GO:0006030	IEA
mtg	GO:0007416	IDA
mth	GO:0009408	IMP
mth	GO:0000302	IMP
mth	GO:0008340	IMP
mth	GO:0042594	IMP
mth	GO:0008340	TAS
mth	GO:0007186	TAS
mth	GO:0008340	IMP
mth	GO:0009408	TAS
mth	GO:0042594	TAS
mth	GO:0008340	TAS
mth	GO:0016079	IMP
mth	GO:0006979	NAS
mth	GO:0008340	TAS
mth	GO:0009408	NAS
mth	GO:0008340	TAS
mth	GO:0042594	NAS
mth	GO:0007568	TAS
mth	GO:0008340	TAS
mth	GO:0007166	IEA
mth	GO:0007186	IDA
mth	GO:0007186	IDA
mth	GO:0008340	IDA
mth	GO:0007568	IMP
mth	GO:1901562	IMP
mthl1	GO:0007186	ISS
mthl1	GO:0007166	IEA
mthl1	GO:0007186	ISS
mthl1	GO:0008340	ISS
mthl1	GO:0042594	ISS
mthl1	GO:0007369	IMP
mthl1	GO:0007476	IGI
mthl1	GO:0007509	IMP
mthl1	GO:0007186	IDA
mthl1	GO:0007472	IMP
mthl1	GO:0007472	IGI
mthl1	GO:0070252	IGI
mthl1	GO:0043519	IMP
mthl1	GO:0048383	IMP
mthl10	GO:0007186	ISS
mthl10	GO:0007166	IEA
mthl10	GO:0007186	ISS
mthl10	GO:0008340	ISS
mthl10	GO:0042594	ISS
mthl11	GO:0007166	IEA
mthl11	GO:0007186	ISS
mthl11	GO:0008340	ISS
mthl11	GO:0042594	ISS
mthl12	GO:0007166	IEA
mthl12	GO:0007186	ISS
mthl12	GO:0008340	ISS
mthl12	GO:0042594	ISS
mthl13	GO:0007166	IEA
mthl13	GO:0007186	ISS
mthl14	GO:0007186	ISS
mthl15	GO:0007166	IEA
mthl15	GO:0007186	ISS
mthl2	GO:0007186	ISS
mthl2	GO:0007166	IEA
mthl2	GO:0007186	ISS
mthl2	GO:0008340	ISS
mthl2	GO:0042594	ISS
mthl3	GO:0007186	ISS
mthl3	GO:0007166	IEA
mthl3	GO:0007186	ISS
mthl3	GO:0008340	ISS
mthl3	GO:0042594	ISS
mthl4	GO:0007186	ISS
mthl4	GO:0007166	IEA
mthl4	GO:0007186	ISS
mthl4	GO:0008340	ISS
mthl4	GO:0042594	ISS
mthl5	GO:0007186	ISS
mthl5	GO:0007166	IEA
mthl5	GO:0007186	ISS
mthl5	GO:0008340	ISS
mthl5	GO:0042594	ISS
mthl5	GO:0003007	IMP
mthl6	GO:0007186	ISS
mthl6	GO:0007166	IEA
mthl6	GO:0007186	ISS
mthl6	GO:0008340	ISS
mthl6	GO:0042594	ISS
mthl7	GO:0007186	ISS
mthl7	GO:0007166	IEA
mthl7	GO:0007186	ISS
mthl7	GO:0008340	ISS
mthl7	GO:0042594	ISS
mthl8	GO:0007186	ISS
mthl8	GO:0007186	ISS
mthl8	GO:0042594	ISS
mthl8	GO:0008340	ISS
mthl9	GO:0007186	ISS
mthl9	GO:0007186	ISS
mthl9	GO:0042594	ISS
mthl9	GO:0008340	ISS
mtm	GO:0006470	NAS
mtm	GO:0016311	IEA
mtm	GO:0007059	IMP
mtm	GO:0000278	IMP
mtm	GO:0030031	IMP
mtm	GO:0009611	IMP
mtm	GO:0030866	IMP
mtm	GO:0032456	IMP
mtrm	GO:0007050	IMP
mtrm	GO:0016321	IMP
mtrm	GO:0032837	IMP
mtrm	GO:0045143	IMP
mtrm	GO:0051445	IMP
mts	GO:0007465	IGI
mts	GO:0048477	IMP
mts	GO:0007051	IMP
mts	GO:0000278	IMP
mts	GO:0006470	IMP
mts	GO:0000278	IMP
mts	GO:0007059	IMP
mts	GO:0007098	IMP
mts	GO:0051225	IMP
mts	GO:0000226	IMP
mts	GO:0009416	IGI
mts	GO:0045880	IGI
mts	GO:0045880	IGI
mts	GO:0046627	IGI
mts	GO:0051898	IGI
mts	GO:0007098	IMP
mts	GO:0045880	IMP
mts	GO:0001933	IMP
mts	GO:0007406	IMP
mts	GO:0090263	IMP
mts	GO:0048190	IMP
mts	GO:0055059	IGI
mts	GO:0055059	IGI
mts	GO:0090162	IEP
mts	GO:0035331	IMP
mts	GO:0045879	IMP
mts	GO:0007099	IMP
mts	GO:0006914	IMP
mtsh	GO:0007112	IMP
mtsh	GO:0055050	IMP
mtsh	GO:0007283	IMP
mtsh	GO:0010635	IMP
mtt	GO:0007200	IDA
mtt	GO:0008343	IMP
mtt	GO:0017085	IMP
mtt	GO:0017085	IDA
mtt	GO:0007216	IBA
mtt	GO:0051966	IBA
mu2	GO:0006302	IMP
mu2	GO:0045944	IGI
mu2	GO:1902275	IMP
mu2	GO:0090052	IMP
mub	GO:0000381	IMP
mub	GO:0000381	HMP
mub	GO:0040040	IMP
muc	GO:0007625	IMP
muc	GO:0006086	ISS
mud	GO:0016319	IMP
mud	GO:0016319	TAS
mud	GO:0007058	IMP
mud	GO:0040040	IMP
mud	GO:0055059	IMP
mud	GO:0000132	IMP
mud	GO:0000132	IGI
mud	GO:0000132	IMP
mud	GO:0034454	IMP
mud	GO:0000132	IMP
mud	GO:0007411	IGI
mud	GO:0007411	IGI
mura	GO:0016567	ISS
mura	GO:0048149	IMP
mura	GO:0007616	IMP
mus101	GO:0033314	IMP
mus101	GO:0033314	IBA
mus201	GO:0070914	IMP
mus201	GO:0006289	IEA
mus201	GO:0000724	IBA
mus201	GO:0010824	IBA
mus201	GO:0070914	IBA
mus201	GO:0090267	IBA
mus201	GO:0000738	IBA
mus201	GO:0071139	IBA
mus201	GO:0000737	IBA
mus201	GO:0072422	IBA
mus201	GO:0071140	IBA
mus205	GO:0019985	NAS
mus205	GO:0000724	IMP
mus205	GO:0042276	IBA
mus206	GO:0006302	IMP
mus207	GO:0006302	IMP
mus301	GO:0007294	IGI
mus301	GO:0008298	IMP
mus301	GO:0009949	IMP
mus301	GO:0009951	IMP
mus301	GO:0030717	IMP
mus301	GO:0048477	IGI
mus301	GO:0008298	TAS
mus301	GO:0006417	TAS
mus301	GO:0048477	TAS
mus301	GO:0016321	IMP
mus301	GO:0030717	IMP
mus301	GO:0007294	IMP
mus304	GO:0000077	IMP
mus304	GO:0006281	IMP
mus304	GO:0007143	IMP
mus304	GO:0007131	IMP
mus304	GO:0007348	IMP
mus304	GO:0016321	IMP
mus304	GO:0007444	TAS
mus304	GO:0009314	TAS
mus304	GO:0007093	TAS
mus304	GO:0000723	IGI
mus304	GO:0033314	IMP
mus306	GO:0006302	IMP
mus308	GO:0006281	TAS
mus308	GO:0006281	NAS
mus308	GO:0097681	IMP
mus308	GO:0006289	IMP
mus308	GO:0036297	IMP
mus308	GO:0097681	IMP
mus308	GO:0006261	IBA
mus312	GO:0000712	IMP
mus312	GO:0000715	IMP
mus312	GO:0045132	IMP
mus312	GO:0007131	IMP
mus312	GO:0006260	IEA
mus312	GO:0030716	IMP
mus312	GO:0008283	IGI
mus312	GO:0006281	IGI
mus312	GO:0035825	IGI
mus312	GO:0000706	IBA
mus312	GO:0000712	IBA
mus312	GO:0036297	IBA
mus81	GO:0006281	IGI
mus81	GO:0000727	IBA
mus81	GO:0031573	IBA
mus81	GO:0000712	IBA
muskelin	GO:0001952	ISS
muskelin	GO:0001556	IMP
mute	GO:0006355	IEA
mute	GO:0046716	IMP
mute	GO:0007419	HMP
mv	GO:0045771	IMP
mv	GO:0006909	IMP
mwh	GO:0035317	IMP
mwh	GO:0007476	IMP
mwh	GO:0001736	TAS
mwh	GO:0030837	IMP
mwh	GO:0035317	IMP
mwh	GO:0035320	IMP
mwh	GO:0035317	IMP
mwr	GO:0016321	IMP
mxc	GO:0035172	IMP
mxc	GO:0042386	IMP
mxc	GO:0030097	TAS
mxt	GO:0045727	IMP
mxt	GO:0036099	IMP
mxt	GO:1901190	IMP
mxt	GO:0045727	IBA
mxt	GO:1901190	IBA
myo	GO:0016319	IMP
myo	GO:0048468	IBA
myo	GO:0043408	IBA
myo	GO:0042981	IBA
myo	GO:0060395	IBA
myo	GO:0010862	IBA
mys	GO:0007417	IMP
mys	GO:0007517	IMP
mys	GO:0034446	IDA
mys	GO:0033627	IDA
mys	GO:0033627	IDA
mys	GO:0034446	IDA
mys	GO:0003344	IMP
mys	GO:0007391	IMP
mys	GO:0035001	IMP
mys	GO:0007431	IMP
mys	GO:0007391	TAS
mys	GO:0007494	TAS
mys	GO:0016477	TAS
mys	GO:0016203	TAS
mys	GO:0016339	TAS
mys	GO:0016340	ISS
mys	GO:0007157	TAS
mys	GO:0007160	TAS
mys	GO:0007411	IMP
mys	GO:0007391	TAS
mys	GO:0007608	IMP
mys	GO:0008340	IMP
mys	GO:0007475	NAS
mys	GO:0006930	IGI
mys	GO:0035099	IGI
mys	GO:0035099	IGI
mys	GO:0007608	IMP
mys	GO:0035160	IMP
mys	GO:0030336	IMP
mys	GO:0030718	IMP
mys	GO:0048803	IMP
mys	GO:0031589	IMP
mys	GO:0007377	IMP
mys	GO:0007391	IMP
mys	GO:0033627	IMP
mys	GO:0045214	IMP
mys	GO:0007015	IMP
mys	GO:0051492	IMP
mys	GO:0008360	IMP
mys	GO:0007508	IMP
mys	GO:0007298	IMP
mys	GO:0016203	IMP
mys	GO:0007419	IMP
mys	GO:0021551	IMP
mys	GO:0033627	IMP
mys	GO:0007229	IMP
mys	GO:0090129	IMP
mys	GO:0033627	IBA
mys	GO:0007229	IBA
mys	GO:0007160	IBA
mys	GO:0016477	IBA
nAChRalpha1	GO:0098655	IDA
nAChRalpha1	GO:0017085	IMP
nAChRalpha1	GO:0007271	IEP
nAChRalpha1	GO:0050877	IBA
nAChRalpha1	GO:0007165	IBA
nAChRalpha1	GO:0007268	IBA
nAChRalpha1	GO:0034220	IBA
nAChRalpha1	GO:0042391	IBA
nAChRalpha2	GO:0098655	IDA
nAChRalpha2	GO:0007271	IEP
nAChRalpha2	GO:0050877	IBA
nAChRalpha2	GO:0007268	IBA
nAChRalpha2	GO:0042391	IBA
nAChRalpha2	GO:0034220	IBA
nAChRalpha2	GO:0007165	IBA
nAChRalpha3	GO:0006812	IDA
nAChRalpha3	GO:0050877	IBA
nAChRalpha3	GO:0042391	IBA
nAChRalpha3	GO:0034220	IBA
nAChRalpha3	GO:0007165	IBA
nAChRalpha3	GO:0007268	IBA
nAChRalpha4	GO:0030431	IMP
nAChRalpha4	GO:0042391	IBA
nAChRalpha4	GO:0007165	IBA
nAChRalpha4	GO:0034220	IBA
nAChRalpha4	GO:0050877	IBA
nAChRalpha4	GO:0007268	IBA
nAChRalpha5	GO:0006812	IDA
nAChRalpha5	GO:0006812	IDA
nAChRalpha5	GO:0034220	IBA
nAChRalpha5	GO:0007165	IBA
nAChRalpha5	GO:0050877	IBA
nAChRalpha5	GO:0042391	IBA
nAChRalpha5	GO:0007268	IBA
nAChRalpha6	GO:0006812	IDA
nAChRalpha6	GO:0017085	IMP
nAChRalpha6	GO:0007271	IMP
nAChRalpha6	GO:0046716	IMP
nAChRalpha6	GO:0006812	IDA
nAChRalpha6	GO:0042391	IBA
nAChRalpha6	GO:0007268	IBA
nAChRalpha6	GO:0034220	IBA
nAChRalpha6	GO:0007165	IBA
nAChRalpha6	GO:0050877	IBA
nAChRalpha7	GO:0007630	IMP
nAChRalpha7	GO:0007268	IMP
nAChRalpha7	GO:0007268	IMP
nAChRalpha7	GO:0007630	IMP
nAChRalpha7	GO:0007632	IMP
nAChRalpha7	GO:0060079	IMP
nAChRalpha7	GO:0007271	IEP
nAChRalpha7	GO:0006812	IDA
nAChRalpha7	GO:0042391	IBA
nAChRalpha7	GO:0007268	IBA
nAChRalpha7	GO:0050877	IBA
nAChRalpha7	GO:0034220	IBA
nAChRalpha7	GO:0007165	IBA
nAChRbeta1	GO:0007271	IEP
nAChRbeta1	GO:0034220	IBA
nAChRbeta1	GO:0042391	IBA
nAChRbeta1	GO:0007268	IBA
nAChRbeta1	GO:0050877	IBA
nAChRbeta1	GO:0007165	IBA
nAChRbeta2	GO:0017085	IMP
nAChRbeta2	GO:0007271	IEP
nAChRbeta2	GO:0042391	IBA
nAChRbeta2	GO:0007268	IBA
nAChRbeta2	GO:0050877	IBA
nAChRbeta2	GO:0034220	IBA
nAChRbeta2	GO:0007165	IBA
nAChRbeta3	GO:0007271	ISS
nAChRbeta3	GO:0042391	IBA
nAChRbeta3	GO:0034220	IBA
nAChRbeta3	GO:0007268	IBA
nAChRbeta3	GO:0050877	IBA
nAChRbeta3	GO:0007165	IBA
nSyb	GO:0007269	NAS
nSyb	GO:0016192	NAS
nSyb	GO:0016081	ISS
nSyb	GO:0016192	ISS
nSyb	GO:0006906	IDA
na	GO:0008344	IMP
na	GO:0006811	IEA
na	GO:0055085	IEA
na	GO:0042752	IMP
na	GO:0072347	IMP
na	GO:0048512	IDA
na	GO:0050975	IMP
na	GO:0045475	IMP
na	GO:0035176	IMP
nab	GO:0007626	IMP
nab	GO:0045892	IEA
nab	GO:0035222	IMP
nab	GO:0048666	IMP
nab	GO:0014019	IMP
nab	GO:0008283	IMP
nab	GO:0006355	IBA
nac	GO:0007625	IMP
nac	GO:0015783	IDA
nac	GO:0015789	IDA
nac	GO:0036085	IC
nac	GO:0036066	IMP
nac	GO:0048193	IDA
nac	GO:1990569	IDA
nac	GO:0036071	IMP
nac	GO:0015786	IDA
nac	GO:0072334	IDA
nac	GO:1990570	IDA
nac	GO:0015783	IDA
nac	GO:0015787	IDA
nac	GO:0015782	IDA
nac	GO:0036071	IMP
nac	GO:0036085	IMP
nac	GO:0036085	IDA
nac	GO:0036085	IBA
nac	GO:0036066	IBA
nahoda	GO:0008150	ND
nain	GO:0001555	IMP
nan	GO:0006816	ISS
nan	GO:0007605	IMP
nan	GO:0055085	IEA
nan	GO:0007605	IMP
nan	GO:0009270	IMP
nan	GO:0006812	ISS
nan	GO:0050974	IMP
nan	GO:0007605	IMP
nan	GO:0048060	IMP
nan	GO:0001964	IMP
nan	GO:0010996	IDA
nan	GO:0050884	IMP
nan	GO:0007628	IMP
nan	GO:0050976	IMP
nansen	GO:0045451	IMP
nansen	GO:0045450	IMP
natalisin	GO:0060179	IMP
nate	GO:0001746	IMP
nau	GO:0016202	TAS
nau	GO:0007517	TAS
nau	GO:0007517	IMP
nau	GO:0007526	IMP
nau	GO:0016204	IMP
nau	GO:0045663	IBA
nau	GO:1901741	IBA
nau	GO:0045944	IBA
nbs	GO:0000723	IMP
nbs	GO:0008630	IMP
nbs	GO:0042770	IMP
nbs	GO:0016233	IMP
nbs	GO:0051276	IMP
nbs	GO:0016233	IDA
nbs	GO:0007095	IMP
nbs	GO:0045003	IMP
nbs	GO:0031000	IGI
nbs	GO:0000724	IBA
nbs	GO:0016233	IBA
nbs	GO:0042770	IBA
nbs	GO:0007095	IBA
nbs	GO:0032508	IBA
ncd	GO:0032837	IMP
ncd	GO:0032837	IGI
ncd	GO:0000212	IMP
ncd	GO:0007100	IMP
ncd	GO:0007100	IGI
ncd	GO:0007018	ISS
ncd	GO:0007056	NAS
ncd	GO:0007052	IMP
ncd	GO:0007051	IMP
ncd	GO:0000022	IMP
ncd	GO:0031534	IDA
ncd	GO:0001578	IDA
ncd	GO:1901673	IGI
ncd	GO:0032888	IMP
ncd	GO:0090307	IMP
ncd	GO:0007059	IMP
ncd	GO:0090306	IMP
ncd	GO:0051028	IGI
ncd	GO:0051028	IMP
ncd	GO:0007018	IBA
ncd	GO:0090307	IBA
nclb	GO:0036098	IMP
nclb	GO:0030707	IMP
nclb	GO:0010468	IMP
nclb	GO:0030723	IMP
nclb	GO:0007281	IMP
nclb	GO:0008584	IMP
nclb	GO:0036099	IMP
nclb	GO:0090070	IDA
nclb	GO:1901838	IDA
nclb	GO:0045945	IDA
nclb	GO:0032869	IDA
ncm	GO:0000398	IBA
ncn	GO:0048477	IMP
ndl	GO:0009950	IMP
ndl	GO:0016485	IGI
ndl	GO:0008063	TAS
ndl	GO:0009950	IMP
ndl	GO:0007306	IMP
ndl	GO:0007310	NAS
ndl	GO:0006508	TAS
ndl	GO:0006508	ISM
ndl	GO:0007343	IMP
ndl	GO:0007313	IEA
ndl	GO:0016485	IMP
ndl	GO:0009950	IMP
neb	GO:0007076	IMP
neb	GO:0051726	IMP
neb	GO:0030707	IMP
neb	GO:0007018	ISS
neb	GO:0000070	IMP
neb	GO:0045448	IMP
neb	GO:0051321	IGI
neb	GO:0007059	TAS
neb	GO:0048477	TAS
neb	GO:0007018	ISS
neb	GO:0007018	IBA
nec	GO:0045751	IMP
nec	GO:0006955	IEP
nec	GO:0030162	IMP
nec	GO:0019732	TAS
nec	GO:0019732	IGI
nec	GO:0008063	TAS
nec	GO:0030162	IDA
nec	GO:0008063	TAS
nec	GO:0009620	IEP
nec	GO:0009617	IEP
nec	GO:0010951	IBA
nej	GO:0045880	IGI
nej	GO:0045944	IMP
nej	GO:0045944	IGI
nej	GO:0045880	IMP
nej	GO:0007269	IMP
nej	GO:0007416	IMP
nej	GO:0007224	NAS
nej	GO:0016055	NAS
nej	GO:0043983	IMP
nej	GO:0043982	IMP
nej	GO:0007088	IMP
nej	GO:0007088	IGI
nej	GO:0030097	TAS
nej	GO:0051568	IDA
nej	GO:0016573	IDA
nej	GO:0045466	IMP
nej	GO:0001745	IMP
nej	GO:0007464	IMP
nej	GO:0000076	IMP
nej	GO:0045475	IMP
nej	GO:0032922	IMP
nej	GO:0040040	IMP
nej	GO:0043971	IDA
nej	GO:0043974	IDA
nej	GO:0090263	IMP
nej	GO:0090090	IMP
nej	GO:0048749	IMP
nej	GO:0043982	IMP
nej	GO:0008347	IMP
nej	GO:0030707	IMP
nemy	GO:0007613	IMP
nemy	GO:0007613	IMP
nemy	GO:0007626	IMP
nemy	GO:0007613	IMP
nemy	GO:0046928	IMP
nemy	GO:0048167	IMP
neo	GO:0016476	IMP
neo	GO:0003383	IMP
nerd	GO:0042811	IMP
nerd	GO:0007617	IMP
nerfin-1	GO:0007411	IMP
nerfin-1	GO:0045666	IMP
nero	GO:0010508	IMP
nero	GO:0008283	IMP
nero	GO:0008612	ISS
nes	GO:0007291	IGI
nes	GO:0030258	IMP
nes	GO:0008354	IGI
nes	GO:0007009	IGI
nesd	GO:0008335	IMP
nesd	GO:0007112	IMP
net	GO:0000122	IMP
net	GO:0007474	IMP
net	GO:0006355	ISS
net	GO:0008586	TAS
net	GO:0030154	IEA
neur	GO:0007498	IMP
neur	GO:0007398	TAS
neur	GO:0007422	IMP
neur	GO:0030707	TAS
neur	GO:0007399	NAS
neur	GO:0048749	TAS
neur	GO:0007423	IMP
neur	GO:0016360	IMP
neur	GO:0007422	IMP
neur	GO:0007399	IMP
neur	GO:0048749	IMP
neur	GO:0008356	IMP
neur	GO:0046532	IMP
neur	GO:0045314	IMP
neur	GO:0008356	TAS
neur	GO:0045747	TAS
neur	GO:0045747	TAS
neur	GO:0016360	IMP
neur	GO:0007476	IMP
neur	GO:0008593	IMP
neur	GO:0008104	IMP
neur	GO:0030718	IMP
neur	GO:0007616	IMP
neur	GO:0000209	IDA
neur	GO:0051260	IPI
neur	GO:0035204	IMP
neur	GO:0007419	HMP
neur	GO:0016360	IDA
nht	GO:0006367	ISS
nht	GO:0010468	IMP
nht	GO:0007283	IMP
nht	GO:0007283	IMP
nht	GO:0045944	IBA
niki	GO:0006468	NAS
niki	GO:0006468	ISS
ninaA	GO:0007603	IMP
ninaA	GO:0016063	NAS
ninaA	GO:0016063	TAS
ninaA	GO:0006458	TAS
ninaA	GO:0016063	IMP
ninaA	GO:0007602	IPI
ninaA	GO:0016063	TAS
ninaA	GO:0007602	TAS
ninaA	GO:0000413	IEA
ninaA	GO:0006457	IEA
ninaA	GO:0070059	IMP
ninaA	GO:0006491	IMP
ninaA	GO:0006517	IMP
ninaA	GO:0016063	IMP
ninaA	GO:0007602	IMP
ninaB	GO:0016063	IMP
ninaB	GO:0007603	IMP
ninaB	GO:0007604	IMP
ninaB	GO:0007602	TAS
